subject,trial,movement,data_leg,variable,net,positive,negative
FAILT14,FAILT14_SDP08,sdp,nonpivot,mtp_angle_moment,-0.080292925,0,-0.080292925
FAILT14,FAILT14_SDP08,sdp,nonpivot,wrist_flex_moment,0.136343473,0.142678579,-0.006335106
FAILT14,FAILT14_SDP08,sdp,nonpivot,wrist_dev_moment,-0.019863973,0.013112146,-0.032976119
FAILT14,FAILT14_SDP08,sdp,pivot,hip_flexion_moment,6.7279574,20.67829806,-13.95034066
FAILT14,FAILT14_SDP08,sdp,pivot,hip_adduction_moment,-44.02858168,2.789158388,-46.81774007
FAILT14,FAILT14_SDP08,sdp,pivot,hip_rotation_moment,1.717823219,6.314472371,-4.596649152
FAILT14,FAILT14_SDP08,sdp,pivot,lumbar_extension_moment,17.41542359,21.80390283,-4.388479236
FAILT14,FAILT14_SDP08,sdp,pivot,lumbar_bending_moment,9.362193985,16.63705647,-7.27486249
FAILT14,FAILT14_SDP08,sdp,pivot,lumbar_rotation_moment,1.09585543,5.662547728,-4.566692298
FAILT14,FAILT14_SDP08,sdp,pivot,knee_angle_moment,-18.40104582,10.40672551,-28.80777133
FAILT14,FAILT14_SDP08,sdp,pivot,arm_flex_moment,-5.316173231,0.008446585,-5.324619816
FAILT14,FAILT14_SDP08,sdp,pivot,arm_add_moment,-1.468496604,0.376843449,-1.845340053
FAILT14,FAILT14_SDP08,sdp,pivot,arm_rot_moment,-0.357364039,0.076256052,-0.433620091
FAILT14,FAILT14_SDP08,sdp,pivot,ankle_angle_moment,-46.32199957,0.899904498,-47.22190407
FAILT14,FAILT14_SDP08,sdp,pivot,elbow_flex_moment,0.915786906,0.942496784,-0.026709877
FAILT14,FAILT14_SDP08,sdp,pivot,subtalar_angle_moment,8.379638104,8.718583329,-0.338945225
FAILT14,FAILT14_SDP08,sdp,pivot,pro_sup_moment,0.004249064,0.012053797,-0.007804732
FAILT14,FAILT14_SDP08,sdp,pivot,mtp_angle_moment,-0.079269291,0.000305497,-0.079574788
FAILT14,FAILT14_SDP08,sdp,pivot,wrist_flex_moment,0.105434027,0.108415866,-0.00298184
FAILT14,FAILT14_SDP08,sdp,pivot,wrist_dev_moment,-0.047200411,0.014568479,-0.061768891
FAILT14,FAILT14_SDP09,sdp,nonpivot,hip_flexion_moment,23.44357595,32.25406375,-8.810487794
FAILT14,FAILT14_SDP09,sdp,nonpivot,hip_adduction_moment,-21.10810787,8.965438847,-30.07354672
FAILT14,FAILT14_SDP09,sdp,nonpivot,hip_rotation_moment,-2.747225055,2.110765583,-4.857990639
FAILT14,FAILT14_SDP09,sdp,nonpivot,lumbar_extension_moment,13.25682382,18.1632637,-4.90643988
FAILT14,FAILT14_SDP09,sdp,nonpivot,lumbar_bending_moment,9.651418553,15.63851813,-5.987099578
FAILT14,FAILT14_SDP09,sdp,nonpivot,lumbar_rotation_moment,1.612853651,5.452190417,-3.839336767
FAILT14,FAILT14_SDP09,sdp,nonpivot,knee_angle_moment,-23.68047348,4.945237175,-28.62571066
FAILT14,FAILT14_SDP09,sdp,nonpivot,arm_flex_moment,-3.08579165,0.18113868,-3.26693033
FAILT14,FAILT14_SDP09,sdp,nonpivot,arm_add_moment,-0.492540334,0.272805727,-0.765346061
FAILT14,FAILT14_SDP09,sdp,nonpivot,arm_rot_moment,-0.124436596,0.069431879,-0.193868475
FAILT14,FAILT14_SDP09,sdp,nonpivot,ankle_angle_moment,-36.01496168,0.571556419,-36.5865181
FAILT14,FAILT14_SDP09,sdp,nonpivot,elbow_flex_moment,1.393962896,1.39782704,-0.003864144
FAILT14,FAILT14_SDP09,sdp,nonpivot,subtalar_angle_moment,15.38187092,15.51378964,-0.131918715
FAILT14,FAILT14_SDP09,sdp,nonpivot,pro_sup_moment,0.020081284,0.024135414,-0.00405413
FAILT14,FAILT14_SDP09,sdp,nonpivot,mtp_angle_moment,-0.078231374,0,-0.078231374
FAILT14,FAILT14_SDP09,sdp,nonpivot,wrist_flex_moment,0.168628543,0.17283334,-0.004204797
FAILT14,FAILT14_SDP09,sdp,nonpivot,wrist_dev_moment,-0.035683761,0.005213394,-0.040897155
FAILT14,FAILT14_SDP09,sdp,pivot,hip_flexion_moment,9.710823109,21.31003271,-11.5992096
FAILT14,FAILT14_SDP09,sdp,pivot,hip_adduction_moment,-40.20709018,2.973867132,-43.18095731
FAILT14,FAILT14_SDP09,sdp,pivot,hip_rotation_moment,-1.373566989,3.573656303,-4.947223292
FAILT14,FAILT14_SDP09,sdp,pivot,lumbar_extension_moment,13.25682382,18.1632637,-4.90643988
FAILT14,FAILT14_SDP09,sdp,pivot,lumbar_bending_moment,9.651418553,15.63851813,-5.987099578
FAILT14,FAILT14_SDP09,sdp,pivot,lumbar_rotation_moment,1.612853651,5.452190417,-3.839336767
FAILT14,FAILT14_SDP09,sdp,pivot,knee_angle_moment,-1.465529435,13.40283556,-14.86836499
FAILT14,FAILT14_SDP09,sdp,pivot,arm_flex_moment,-5.052793316,0.052489696,-5.105283013
FAILT14,FAILT14_SDP09,sdp,pivot,arm_add_moment,-2.159217606,0.089297791,-2.248515397
FAILT14,FAILT14_SDP09,sdp,pivot,arm_rot_moment,-0.598424147,0.045935801,-0.644359948
FAILT14,FAILT14_SDP09,sdp,pivot,ankle_angle_moment,-49.69726997,1.016188142,-50.71345812
FAILT14,FAILT14_SDP09,sdp,pivot,elbow_flex_moment,1.112776356,1.137610917,-0.024834561
FAILT14,FAILT14_SDP09,sdp,pivot,subtalar_angle_moment,10.72633609,11.01042463,-0.284088536
FAILT14,FAILT14_SDP09,sdp,pivot,pro_sup_moment,-0.003554187,0.011621143,-0.01517533
FAILT14,FAILT14_SDP09,sdp,pivot,mtp_angle_moment,-0.082458684,0.00035019,-0.082808875
FAILT14,FAILT14_SDP09,sdp,pivot,wrist_flex_moment,0.112510496,0.128519592,-0.016009096
FAILT14,FAILT14_SDP09,sdp,pivot,wrist_dev_moment,-0.079593776,0.007298583,-0.086892359
FAILT14,FAILT14_SDP10,sdp,nonpivot,hip_flexion_moment,22.30878674,30.30618583,-7.997399085
FAILT14,FAILT14_SDP10,sdp,nonpivot,hip_adduction_moment,-21.61356062,10.15272773,-31.76628835
FAILT14,FAILT14_SDP10,sdp,nonpivot,hip_rotation_moment,-2.024883741,3.18745521,-5.212338951
FAILT14,FAILT14_SDP10,sdp,nonpivot,lumbar_extension_moment,16.29295797,19.80393634,-3.510978372
FAILT14,FAILT14_SDP10,sdp,nonpivot,lumbar_bending_moment,15.63060456,19.18776519,-3.557160633
FAILT14,FAILT14_SDP10,sdp,nonpivot,lumbar_rotation_moment,1.262128992,6.723479554,-5.461350562
FAILT14,FAILT14_SDP10,sdp,nonpivot,knee_angle_moment,-21.98083085,4.09761617,-26.07844701
FAILT14,FAILT14_SDP10,sdp,nonpivot,arm_flex_moment,-3.69547255,0.122900982,-3.818373532
FAILT14,FAILT14_SDP10,sdp,nonpivot,arm_add_moment,0.081128635,0.749894561,-0.668765926
FAILT14,FAILT14_SDP10,sdp,nonpivot,arm_rot_moment,-0.035282595,0.119593166,-0.154875761
FAILT14,FAILT14_SDP10,sdp,nonpivot,ankle_angle_moment,-42.33721849,0.787404449,-43.12462294
FAILT14,FAILT14_SDP10,sdp,nonpivot,elbow_flex_moment,1.321417287,1.328439813,-0.007022527
FAILT14,FAILT14_SDP10,sdp,nonpivot,subtalar_angle_moment,15.63919863,15.8358371,-0.196638471
FAILT14,FAILT14_SDP10,sdp,nonpivot,pro_sup_moment,0.025273599,0.027673249,-0.00239965
FAILT14,FAILT14_SDP10,sdp,nonpivot,mtp_angle_moment,-0.081647092,0,-0.081647092
FAILT14,FAILT14_SDP10,sdp,nonpivot,wrist_flex_moment,0.168201692,0.171805311,-0.003603619
FAILT14,FAILT14_SDP10,sdp,nonpivot,wrist_dev_moment,-0.018185832,0.019514867,-0.037700698
FAILT14,FAILT14_SDP10,sdp,pivot,hip_flexion_moment,5.113675088,19.82488287,-14.71120778
FAILT14,FAILT14_SDP10,sdp,pivot,hip_adduction_moment,-52.427812,2.517470139,-54.94528214
FAILT14,FAILT14_SDP10,sdp,pivot,hip_rotation_moment,-3.74589619,2.944923961,-6.69082015
FAILT14,FAILT14_SDP10,sdp,pivot,lumbar_extension_moment,16.29295797,19.80393634,-3.510978372
FAILT14,FAILT14_SDP10,sdp,pivot,lumbar_bending_moment,15.63060456,19.18776519,-3.557160633
FAILT14,FAILT14_SDP10,sdp,pivot,lumbar_rotation_moment,1.262128992,6.723479554,-5.461350562
FAILT14,FAILT14_SDP10,sdp,pivot,knee_angle_moment,11.61124245,19.1113517,-7.500109253
FAILT14,FAILT14_SDP10,sdp,pivot,arm_flex_moment,-6.337703005,0.100100127,-6.437803133
FAILT14,FAILT14_SDP10,sdp,pivot,arm_add_moment,-2.830868674,0.127004268,-2.957872942
FAILT14,FAILT14_SDP10,sdp,pivot,arm_rot_moment,-0.768827974,0.014561932,-0.783389906
FAILT14,FAILT14_SDP10,sdp,pivot,ankle_angle_moment,-60.3128109,1.027758237,-61.34056914
FAILT14,FAILT14_SDP10,sdp,pivot,elbow_flex_moment,0.463716062,0.951291802,-0.48757574
FAILT14,FAILT14_SDP10,sdp,pivot,subtalar_angle_moment,11.05682643,11.37282013,-0.315993703
FAILT14,FAILT14_SDP10,sdp,pivot,pro_sup_moment,-0.02056855,0.007353777,-0.027922326
FAILT14,FAILT14_SDP10,sdp,pivot,mtp_angle_moment,-0.086249884,4.91E-05,-0.086298943
FAILT14,FAILT14_SDP10,sdp,pivot,wrist_flex_moment,0.046081683,0.106603415,-0.060521732
FAILT14,FAILT14_SDP10,sdp,pivot,wrist_dev_moment,-0.088209865,0.011607304,-0.09981717
FAILT14,FAILT14_SDP11,sdp,nonpivot,hip_flexion_moment,29.4168679,42.1067315,-12.6898636
FAILT14,FAILT14_SDP11,sdp,nonpivot,hip_adduction_moment,-5.58261757,17.68347521,-23.26609278
FAILT14,FAILT14_SDP11,sdp,nonpivot,hip_rotation_moment,-4.763375846,2.870514623,-7.633890469
FAILT14,FAILT14_SDP11,sdp,nonpivot,lumbar_extension_moment,22.67071789,30.44283472,-7.772116838
FAILT14,FAILT14_SDP11,sdp,nonpivot,lumbar_bending_moment,15.52802213,25.31820465,-9.790182517
FAILT14,FAILT14_SDP11,sdp,nonpivot,lumbar_rotation_moment,1.902703806,8.691734229,-6.789030424
FAILT14,FAILT14_SDP11,sdp,nonpivot,knee_angle_moment,-34.61035975,4.51958279,-39.12994254
FAILT14,FAILT14_SDP11,sdp,nonpivot,arm_flex_moment,-3.759204825,1.066035302,-4.825240127
FAILT14,FAILT14_SDP11,sdp,nonpivot,arm_add_moment,-0.533313701,0.995924059,-1.52923776
FAILT14,FAILT14_SDP11,sdp,nonpivot,arm_rot_moment,-0.183699636,0.336015397,-0.519715033
FAILT14,FAILT14_SDP11,sdp,nonpivot,ankle_angle_moment,-39.81502959,0.838951349,-40.65398094
FAILT14,FAILT14_SDP11,sdp,nonpivot,elbow_flex_moment,1.519679668,1.668946401,-0.149266732
FAILT14,FAILT14_SDP11,sdp,nonpivot,subtalar_angle_moment,14.45716172,14.69681618,-0.23965446
FAILT14,FAILT14_SDP11,sdp,nonpivot,pro_sup_moment,0.013937735,0.0375634,-0.023625665
FAILT14,FAILT14_SDP11,sdp,nonpivot,mtp_angle_moment,-0.083765308,0.001612594,-0.085377902
FAILT14,FAILT14_SDP11,sdp,nonpivot,wrist_flex_moment,0.16599769,0.194331643,-0.028333953
FAILT14,FAILT14_SDP11,sdp,nonpivot,wrist_dev_moment,-0.052530788,0.03723726,-0.089768049
FAILT14,FAILT14_SDP11,sdp,pivot,hip_flexion_moment,2.183348685,21.88232712,-19.69897844
FAILT14,FAILT14_SDP11,sdp,pivot,hip_adduction_moment,-45.0574889,11.20034055,-56.25782945
FAILT14,FAILT14_SDP11,sdp,pivot,hip_rotation_moment,-2.041468373,4.633430827,-6.674899199
FAILT14,FAILT14_SDP11,sdp,pivot,lumbar_extension_moment,22.67071789,30.44283472,-7.772116838
FAILT14,FAILT14_SDP11,sdp,pivot,lumbar_bending_moment,15.52802213,25.31820465,-9.790182517
FAILT14,FAILT14_SDP11,sdp,pivot,lumbar_rotation_moment,1.902703806,8.691734229,-6.789030424
FAILT14,FAILT14_SDP11,sdp,pivot,knee_angle_moment,-4.681041925,14.140843,-18.82188493
FAILT14,FAILT14_SDP11,sdp,pivot,arm_flex_moment,-5.551392121,0.033450878,-5.584842999
FAILT14,FAILT14_SDP11,sdp,pivot,arm_add_moment,-2.134459366,0.589540993,-2.724000359
FAILT14,FAILT14_SDP11,sdp,pivot,arm_rot_moment,-0.580406568,0.208788147,-0.789194715
FAILT14,FAILT14_SDP11,sdp,pivot,ankle_angle_moment,-55.16353252,0.944984311,-56.10851683
FAILT14,FAILT14_SDP11,sdp,pivot,elbow_flex_moment,1.324253621,1.410116526,-0.085862905
FAILT14,FAILT14_SDP11,sdp,pivot,subtalar_angle_moment,9.884860798,10.34536446,-0.460503666
FAILT14,FAILT14_SDP11,sdp,pivot,pro_sup_moment,-0.003837323,0.016481813,-0.020319136
FAILT14,FAILT14_SDP11,sdp,pivot,mtp_angle_moment,-0.083454775,0.000263559,-0.083718334
FAILT14,FAILT14_SDP11,sdp,pivot,wrist_flex_moment,0.127807952,0.131226633,-0.003418681
FAILT14,FAILT14_SDP11,sdp,pivot,wrist_dev_moment,-0.095648658,0.034802529,-0.130451187
FAILT15,FAILT15_SDP01,sdp,pivot,hip_flexion_moment,-2.963673964,24.0114606,-26.97513457
FAILT15,FAILT15_SDP01,sdp,pivot,hip_adduction_moment,-39.26738649,2.013465361,-41.28085185
FAILT15,FAILT15_SDP01,sdp,pivot,hip_rotation_moment,-0.611838837,4.010850339,-4.622689175
FAILT15,FAILT15_SDP01,sdp,pivot,lumbar_extension_moment,15.49973621,17.91831253,-2.418576318
FAILT15,FAILT15_SDP01,sdp,pivot,lumbar_bending_moment,6.133069205,15.66126445,-9.528195249
FAILT15,FAILT15_SDP01,sdp,pivot,lumbar_rotation_moment,0.370090267,5.892533558,-5.522443291
FAILT15,FAILT15_SDP01,sdp,pivot,knee_angle_moment,-9.15433879,6.995995222,-16.15033401
FAILT15,FAILT15_SDP01,sdp,pivot,arm_flex_moment,-1.040298834,1.268561222,-2.308860056
FAILT15,FAILT15_SDP01,sdp,pivot,arm_add_moment,-1.819525413,0.280104948,-2.099630361
FAILT15,FAILT15_SDP01,sdp,pivot,arm_rot_moment,-0.370714334,0.11472461,-0.485438944
FAILT15,FAILT15_SDP01,sdp,pivot,ankle_angle_moment,-45.00713985,0.950348865,-45.95748871
FAILT15,FAILT15_SDP01,sdp,pivot,elbow_flex_moment,1.74646344,1.771355231,-0.024891791
FAILT15,FAILT15_SDP01,sdp,pivot,subtalar_angle_moment,11.28909575,11.60746084,-0.318365087
FAILT15,FAILT15_SDP01,sdp,pivot,pro_sup_moment,0.011143906,0.025619938,-0.014476032
FAILT15,FAILT15_SDP01,sdp,pivot,mtp_angle_moment,-0.070865232,0,-0.070865232
FAILT15,FAILT15_SDP01,sdp,pivot,wrist_flex_moment,0.187461995,0.202636023,-0.015174028
FAILT15,FAILT15_SDP01,sdp,pivot,wrist_dev_moment,-0.078606887,0.01379428,-0.092401167
FAILT15,FAILT15_SDP01,sdp,nonpivot,hip_flexion_moment,-9.757010515,16.61280464,-26.36981516
FAILT15,FAILT15_SDP01,sdp,nonpivot,hip_adduction_moment,-56.38869779,6.300923396,-62.68962118
FAILT15,FAILT15_SDP01,sdp,nonpivot,hip_rotation_moment,8.686430237,12.92905539,-4.24262515
FAILT15,FAILT15_SDP01,sdp,nonpivot,lumbar_extension_moment,15.49973621,17.91831253,-2.418576318
FAILT15,FAILT15_SDP01,sdp,nonpivot,lumbar_bending_moment,6.133069205,15.66126445,-9.528195249
FAILT15,FAILT15_SDP01,sdp,nonpivot,lumbar_rotation_moment,0.370090267,5.892533558,-5.522443291
FAILT15,FAILT15_SDP01,sdp,nonpivot,knee_angle_moment,-30.69339547,5.543333411,-36.23672888
FAILT15,FAILT15_SDP01,sdp,nonpivot,arm_flex_moment,-0.54518281,0.834100482,-1.379283292
FAILT15,FAILT15_SDP01,sdp,nonpivot,arm_add_moment,0.145515149,0.608429608,-0.46291446
FAILT15,FAILT15_SDP01,sdp,nonpivot,arm_rot_moment,0.051211471,0.24622386,-0.195012389
FAILT15,FAILT15_SDP01,sdp,nonpivot,ankle_angle_moment,-41.49629317,0.924193815,-42.42048699
FAILT15,FAILT15_SDP01,sdp,nonpivot,elbow_flex_moment,3.05855748,3.05855748,0
FAILT15,FAILT15_SDP01,sdp,nonpivot,subtalar_angle_moment,9.374680138,10.70030664,-1.325626504
FAILT15,FAILT15_SDP01,sdp,nonpivot,pro_sup_moment,0.035808709,0.040593883,-0.004785174
FAILT15,FAILT15_SDP01,sdp,nonpivot,mtp_angle_moment,-0.071846709,0,-0.071846709
FAILT15,FAILT15_SDP01,sdp,nonpivot,wrist_flex_moment,0.319620914,0.319620914,0
FAILT15,FAILT15_SDP01,sdp,nonpivot,wrist_dev_moment,-0.103137737,0.000308486,-0.103446222
FAILT15,FAILT15_SDP02,sdp,pivot,hip_flexion_moment,-1.886973371,20.89464521,-22.78161858
FAILT15,FAILT15_SDP02,sdp,pivot,hip_adduction_moment,-30.56186623,2.427111069,-32.9889773
FAILT15,FAILT15_SDP02,sdp,pivot,hip_rotation_moment,0.104095489,3.574314534,-3.470219045
FAILT15,FAILT15_SDP02,sdp,pivot,lumbar_extension_moment,19.70955214,22.11239475,-2.40284261
FAILT15,FAILT15_SDP02,sdp,pivot,lumbar_bending_moment,3.937738584,16.24538853,-12.30764994
FAILT15,FAILT15_SDP02,sdp,pivot,lumbar_rotation_moment,0.229162728,6.056934199,-5.827771471
FAILT15,FAILT15_SDP02,sdp,pivot,knee_angle_moment,-11.44949039,7.03498808,-18.48447847
FAILT15,FAILT15_SDP02,sdp,pivot,arm_flex_moment,-1.229249712,1.454635508,-2.68388522
FAILT15,FAILT15_SDP02,sdp,pivot,arm_add_moment,-1.869268278,0.619454184,-2.488722462
FAILT15,FAILT15_SDP02,sdp,pivot,arm_rot_moment,-0.343235219,0.192918654,-0.536153873
FAILT15,FAILT15_SDP02,sdp,pivot,ankle_angle_moment,-47.9927585,0.909256233,-48.90201474
FAILT15,FAILT15_SDP02,sdp,pivot,elbow_flex_moment,1.432153893,1.506368252,-0.074214359
FAILT15,FAILT15_SDP02,sdp,pivot,subtalar_angle_moment,11.12917948,11.68479641,-0.555616925
FAILT15,FAILT15_SDP02,sdp,pivot,pro_sup_moment,0.003921051,0.029544207,-0.025623156
FAILT15,FAILT15_SDP02,sdp,pivot,mtp_angle_moment,-0.069593135,0,-0.069593135
FAILT15,FAILT15_SDP02,sdp,pivot,wrist_flex_moment,0.149757879,0.175254026,-0.025496147
FAILT15,FAILT15_SDP02,sdp,pivot,wrist_dev_moment,-0.077336101,0.03086048,-0.108196581
FAILT15,FAILT15_SDP02,sdp,nonpivot,hip_flexion_moment,-11.79958551,16.03954073,-27.83912624
FAILT15,FAILT15_SDP02,sdp,nonpivot,hip_adduction_moment,-53.40661116,6.504029982,-59.91064114
FAILT15,FAILT15_SDP02,sdp,nonpivot,hip_rotation_moment,4.424146942,8.741089106,-4.316942164
FAILT15,FAILT15_SDP02,sdp,nonpivot,lumbar_extension_moment,19.70955214,22.11239475,-2.40284261
FAILT15,FAILT15_SDP02,sdp,nonpivot,lumbar_bending_moment,3.937738584,16.24538853,-12.30764994
FAILT15,FAILT15_SDP02,sdp,nonpivot,lumbar_rotation_moment,0.229162728,6.056934199,-5.827771471
FAILT15,FAILT15_SDP02,sdp,nonpivot,knee_angle_moment,-20.19787367,8.111057867,-28.30893154
FAILT15,FAILT15_SDP02,sdp,nonpivot,arm_flex_moment,-0.0940988,1.219909689,-1.314008489
FAILT15,FAILT15_SDP02,sdp,nonpivot,arm_add_moment,-0.038959944,0.674927827,-0.713887772
FAILT15,FAILT15_SDP02,sdp,nonpivot,arm_rot_moment,0.002934243,0.311327888,-0.308393645
FAILT15,FAILT15_SDP02,sdp,nonpivot,ankle_angle_moment,-39.08473304,0.828989094,-39.91372214
FAILT15,FAILT15_SDP02,sdp,nonpivot,elbow_flex_moment,2.945237839,2.945237839,0
FAILT15,FAILT15_SDP02,sdp,nonpivot,subtalar_angle_moment,11.03480573,11.47191283,-0.437107098
FAILT15,FAILT15_SDP02,sdp,nonpivot,pro_sup_moment,0.024632904,0.035783917,-0.011151013
FAILT15,FAILT15_SDP02,sdp,nonpivot,mtp_angle_moment,-0.069228368,0,-0.069228368
FAILT15,FAILT15_SDP02,sdp,nonpivot,wrist_flex_moment,0.298946568,0.301958729,-0.003012162
FAILT15,FAILT15_SDP02,sdp,nonpivot,wrist_dev_moment,-0.129018619,0.006296462,-0.135315081
FAILT15,FAILT15_SDP03,sdp,pivot,hip_flexion_moment,-4.739389319,21.22129005,-25.96067937
FAILT15,FAILT15_SDP03,sdp,pivot,hip_adduction_moment,-35.13651445,1.827908,-36.96442245
FAILT15,FAILT15_SDP03,sdp,pivot,hip_rotation_moment,1.987155772,5.345746161,-3.35859039
FAILT15,FAILT15_SDP03,sdp,pivot,lumbar_extension_moment,19.14938105,20.18033031,-1.030949255
FAILT15,FAILT15_SDP03,sdp,pivot,lumbar_bending_moment,3.348622927,13.74103254,-10.39240962
FAILT15,FAILT15_SDP03,sdp,pivot,lumbar_rotation_moment,0.279569054,6.649047344,-6.369478291
FAILT15,FAILT15_SDP03,sdp,pivot,knee_angle_moment,-9.579606091,7.703391142,-17.28299723
FAILT15,FAILT15_SDP03,sdp,pivot,arm_flex_moment,-0.801605774,1.801818388,-2.603424163
FAILT15,FAILT15_SDP03,sdp,pivot,arm_add_moment,-1.632343085,0.467125521,-2.099468606
FAILT15,FAILT15_SDP03,sdp,pivot,arm_rot_moment,-0.257424003,0.225730383,-0.483154386
FAILT15,FAILT15_SDP03,sdp,pivot,ankle_angle_moment,-57.96778271,0.798183623,-58.76596633
FAILT15,FAILT15_SDP03,sdp,pivot,elbow_flex_moment,1.774950871,1.906836098,-0.131885227
FAILT15,FAILT15_SDP03,sdp,pivot,subtalar_angle_moment,13.22311885,13.71058928,-0.487470426
FAILT15,FAILT15_SDP03,sdp,pivot,pro_sup_moment,0.012835494,0.033131988,-0.020296495
FAILT15,FAILT15_SDP03,sdp,pivot,mtp_angle_moment,-0.0693069,0,-0.0693069
FAILT15,FAILT15_SDP03,sdp,pivot,wrist_flex_moment,0.190729837,0.221128713,-0.030398876
FAILT15,FAILT15_SDP03,sdp,pivot,wrist_dev_moment,-0.074907329,0.022416556,-0.097323886
FAILT15,FAILT15_SDP03,sdp,nonpivot,hip_flexion_moment,-10.82525423,16.68330982,-27.50856405
FAILT15,FAILT15_SDP03,sdp,nonpivot,hip_adduction_moment,-50.70466669,7.79335019,-58.49801688
FAILT15,FAILT15_SDP03,sdp,nonpivot,hip_rotation_moment,6.323136297,10.90634586,-4.583209563
FAILT15,FAILT15_SDP03,sdp,nonpivot,lumbar_extension_moment,19.14938105,20.18033031,-1.030949255
FAILT15,FAILT15_SDP03,sdp,nonpivot,lumbar_bending_moment,3.348622927,13.74103254,-10.39240962
FAILT15,FAILT15_SDP03,sdp,nonpivot,lumbar_rotation_moment,0.279569054,6.649047344,-6.369478291
FAILT15,FAILT15_SDP03,sdp,nonpivot,knee_angle_moment,-23.34688805,7.519257981,-30.86614603
FAILT15,FAILT15_SDP03,sdp,nonpivot,arm_flex_moment,-0.221243795,1.219624947,-1.440868741
FAILT15,FAILT15_SDP03,sdp,nonpivot,arm_add_moment,-0.279176856,0.548081752,-0.827258607
FAILT15,FAILT15_SDP03,sdp,nonpivot,arm_rot_moment,0.0157842,0.27224837,-0.25646417
FAILT15,FAILT15_SDP03,sdp,nonpivot,ankle_angle_moment,-37.9723618,1.009067032,-38.98142884
FAILT15,FAILT15_SDP03,sdp,nonpivot,elbow_flex_moment,2.970346767,2.970346767,0
FAILT15,FAILT15_SDP03,sdp,nonpivot,subtalar_angle_moment,11.66864184,12.31289181,-0.644249971
FAILT15,FAILT15_SDP03,sdp,nonpivot,pro_sup_moment,0.019294494,0.029862122,-0.010567628
FAILT15,FAILT15_SDP03,sdp,nonpivot,mtp_angle_moment,-0.068852471,0,-0.068852471
FAILT15,FAILT15_SDP03,sdp,nonpivot,wrist_flex_moment,0.292214475,0.297340992,-0.005126517
FAILT15,FAILT15_SDP03,sdp,nonpivot,wrist_dev_moment,-0.143790959,0.009209356,-0.153000315
FAILT15,FAILT15_SDP04,sdp,pivot,hip_flexion_moment,-5.402903848,20.06526103,-25.46816488
FAILT15,FAILT15_SDP04,sdp,pivot,hip_adduction_moment,-28.70945589,2.472634374,-31.18209026
FAILT15,FAILT15_SDP04,sdp,pivot,hip_rotation_moment,1.334026326,4.741725104,-3.407698779
FAILT15,FAILT15_SDP04,sdp,pivot,lumbar_extension_moment,15.07776578,19.22903726,-4.151271488
FAILT15,FAILT15_SDP04,sdp,pivot,lumbar_bending_moment,2.724184708,14.23982771,-11.515643
FAILT15,FAILT15_SDP04,sdp,pivot,lumbar_rotation_moment,0.522372848,6.12881738,-5.606444533
FAILT15,FAILT15_SDP04,sdp,pivot,knee_angle_moment,-11.08423012,7.115364541,-18.19959466
FAILT15,FAILT15_SDP04,sdp,pivot,arm_flex_moment,-0.474889855,1.713243303,-2.188133158
FAILT15,FAILT15_SDP04,sdp,pivot,arm_add_moment,-1.7899123,0.449172086,-2.239084386
FAILT15,FAILT15_SDP04,sdp,pivot,arm_rot_moment,-0.345617817,0.178374211,-0.523992028
FAILT15,FAILT15_SDP04,sdp,pivot,ankle_angle_moment,-39.27689346,0.80918381,-40.08607727
FAILT15,FAILT15_SDP04,sdp,pivot,elbow_flex_moment,1.746802948,1.819027058,-0.07222411
FAILT15,FAILT15_SDP04,sdp,pivot,subtalar_angle_moment,9.943745413,10.45470689,-0.51096148
FAILT15,FAILT15_SDP04,sdp,pivot,pro_sup_moment,0.00512504,0.027065519,-0.021940478
FAILT15,FAILT15_SDP04,sdp,pivot,mtp_angle_moment,-0.065516561,0,-0.065516561
FAILT15,FAILT15_SDP04,sdp,pivot,wrist_flex_moment,0.175446219,0.195926949,-0.020480729
FAILT15,FAILT15_SDP04,sdp,pivot,wrist_dev_moment,-0.092068222,0.018484325,-0.110552547
FAILT15,FAILT15_SDP04,sdp,nonpivot,hip_flexion_moment,-10.20776898,16.45559578,-26.66336476
FAILT15,FAILT15_SDP04,sdp,nonpivot,hip_adduction_moment,-50.15701985,7.41380454,-57.57082439
FAILT15,FAILT15_SDP04,sdp,nonpivot,hip_rotation_moment,5.278385563,9.897345315,-4.618959753
FAILT15,FAILT15_SDP04,sdp,nonpivot,lumbar_extension_moment,15.07776578,19.22903726,-4.151271488
FAILT15,FAILT15_SDP04,sdp,nonpivot,lumbar_bending_moment,2.724184708,14.23982771,-11.515643
FAILT15,FAILT15_SDP04,sdp,nonpivot,lumbar_rotation_moment,0.522372848,6.12881738,-5.606444533
FAILT15,FAILT15_SDP04,sdp,nonpivot,knee_angle_moment,-24.36106864,8.555423006,-32.91649164
FAILT15,FAILT15_SDP04,sdp,nonpivot,arm_flex_moment,1.735798302,2.416035447,-0.680237146
FAILT15,FAILT15_SDP04,sdp,nonpivot,arm_add_moment,-0.163896001,0.690637388,-0.854533389
FAILT15,FAILT15_SDP04,sdp,nonpivot,arm_rot_moment,-0.196847913,0.237120068,-0.433967981
FAILT15,FAILT15_SDP04,sdp,nonpivot,ankle_angle_moment,-46.53586603,0.852701347,-47.38856738
FAILT15,FAILT15_SDP04,sdp,nonpivot,elbow_flex_moment,3.453738675,3.453738675,0
